DRG_Cd,DRG_Desc,HH_Cases,HH_%,ESC_Cases,ESC_%,Nat_Cases,Nat_%,Diff_vs_Nat_%,Diff_vs_ESC_%,Ratio_vs_Nat
317,CONCOMITANT LEFT ATRIAL APPENDAGE CLOSURE AND CARDIAC ABLATION,0.0,0.0,49.0,0.0157152524543055,584,0.011792069469827346,-0.011792069469827346,-0.0157152524543055,0.0
323,CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITH MCC,0.0,0.0,43.0,0.01379093582724768,1218,0.024593733928509776,-0.024593733928509776,-0.01379093582724768,0.0
324,CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITHOUT MCC,0.0,0.0,111.0,0.0355998576005696,1821,0.03676944949410205,-0.03676944949410205,-0.0355998576005696,0.0
326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",0.0,0.0,230.0,0.07376547070388295,3853,0.07779938984117253,-0.07779938984117253,-0.07376547070388295,0.0
354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,0.0,0.0,41.0,0.013149496951561743,1272,0.025684096516473257,-0.025684096516473257,-0.013149496951561743,0.0
357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,0.0,0.0,37.0,0.011866619200189867,629,0.012700704959796917,-0.012700704959796917,-0.011866619200189867,0.0
368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,0.0,0.0,30.0,0.00962158313528908,314,0.006340256530009907,-0.006340256530009907,-0.00962158313528908,0.0
374,DIGESTIVE MALIGNANCY WITH MCC,0.0,0.0,187.0,0.05997453487663527,5486,0.11077276217717949,-0.11077276217717949,-0.05997453487663527,0.0
375,DIGESTIVE MALIGNANCY WITH CC,0.0,0.0,165.0,0.05291870724408994,3494,0.07055049782119305,-0.07055049782119305,-0.05291870724408994,0.0
379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,0.0,0.0,41.0,0.013149496951561743,1039,0.020979383868408582,-0.020979383868408582,-0.013149496951561743,0.0
380,COMPLICATED PEPTIC ULCER WITH MCC,0.0,0.0,11.0,0.0035279138162726625,678,0.013690108048874898,-0.013690108048874898,-0.0035279138162726625,0.0
381,COMPLICATED PEPTIC ULCER WITH CC,0.0,0.0,38.0,0.012187338638032836,481,0.009712303792785879,-0.009712303792785879,-0.012187338638032836,0.0
385,INFLAMMATORY BOWEL DISEASE WITH MCC,0.0,0.0,11.0,0.0035279138162726625,111,0.00224130087525828,-0.00224130087525828,-0.0035279138162726625,0.0
395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,0.0,0.0,13.0,0.004169352691958602,517,0.010439212184761537,-0.010439212184761537,-0.004169352691958602,0.0
398,APPENDIX PROCEDURES WITH CC,0.0,0.0,12.0,0.0038486332541156324,210,0.00424029895319134,-0.00424029895319134,-0.0038486332541156324,0.0
405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC",0.0,0.0,77.0,0.02469539671390864,1759,0.03551755170792174,-0.03551755170792174,-0.02469539671390864,0.0
406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",0.0,0.0,159.0,0.05099439061703213,3016,0.06089876972773848,-0.06089876972773848,-0.05099439061703213,0.0
407,"PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC",0.0,0.0,15.0,0.00481079156764454,282,0.005694115737142656,-0.005694115737142656,-0.00481079156764454,0.0
419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,0.0,0.0,89.0,0.028544029968024274,2460,0.04967207345166998,-0.04967207345166998,-0.028544029968024274,0.0
423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH MCC,0.0,0.0,12.0,0.0038486332541156324,39,0.000787484091306963,-0.000787484091306963,-0.0038486332541156324,0.0
426,MULTIPLE LEVEL COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION EXCEPT CERVICAL WITH MCC OR,0.0,0.0,12.0,0.0038486332541156324,81,0.0016355438819452312,-0.0016355438819452312,-0.0038486332541156324,0.0
427,MULTIPLE LEVEL COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION EXCEPT CERVICAL WITH CC,0.0,0.0,63.0,0.02020532458410707,1170,0.023624522739208894,-0.023624522739208894,-0.02020532458410707,0.0
436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,0.0,0.0,80.0,0.025657555027437547,908,0.01833424499760827,-0.01833424499760827,-0.025657555027437547,0.0
438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,0.0,0.0,78.0,0.02501611615175161,2641,0.05332680731132538,-0.05332680731132538,-0.02501611615175161,0.0
440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,0.0,0.0,20.0,0.006414388756859387,263,0.005310469641377726,-0.005310469641377726,-0.006414388756859387,0.0
442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",0.0,0.0,292.0,0.09365007585014705,4126,0.08331177848032127,-0.08331177848032127,-0.09365007585014705,0.0
446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,0.0,0.0,62.0,0.0198846051462641,495,0.009994990389665302,-0.009994990389665302,-0.0198846051462641,0.0
448,MULTIPLE LEVEL SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,0.0,0.0,97.0,0.031109785470768026,839,0.016941003912988258,-0.016941003912988258,-0.031109785470768026,0.0
453,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH MCC,0.0,0.0,41.0,0.013149496951561743,1012,0.020434202574426838,-0.020434202574426838,-0.013149496951561743,0.0
457,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",0.0,0.0,103.0,0.03303410209782584,1710,0.03452814861884377,-0.03452814861884377,-0.03303410209782584,0.0
458,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",0.0,0.0,11.0,0.0035279138162726625,119,0.0024028360734750925,-0.0024028360734750925,-0.0035279138162726625,0.0
459,SPINAL FUSION EXCEPT CERVICAL WITH MCC,0.0,0.0,41.0,0.013149496951561743,388,0.007834457113515427,-0.007834457113515427,-0.013149496951561743,0.0
462,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITHOUT MCC,0.0,0.0,56.0,0.017960288519206283,590,0.011913220868489954,-0.011913220868489954,-0.017960288519206283,0.0
463,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,0.0,0.0,62.0,0.0198846051462641,816,0.01647659021811492,-0.01647659021811492,-0.0198846051462641,0.0
464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,0.0,0.0,85.0,0.027261152216652398,2034,0.04107032414662469,-0.04107032414662469,-0.027261152216652398,0.0
466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,0.0,0.0,66.0,0.021167482897635977,992,0.020030364578884807,-0.020030364578884807,-0.021167482897635977,0.0
469,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC OR TOTA,0.0,0.0,11.0,0.0035279138162726625,1160,0.023422603741437877,-0.023422603741437877,-0.0035279138162726625,0.0
474,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH MCC,0.0,0.0,11.0,0.0035279138162726625,84,0.0016961195812765359,-0.0016961195812765359,-0.0035279138162726625,0.0
475,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH CC,0.0,0.0,11.0,0.0035279138162726625,126,0.0025441793719148042,-0.0025441793719148042,-0.0035279138162726625,0.0
478,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC,0.0,0.0,96.0,0.03078906603292506,1480,0.029884011670110393,-0.029884011670110393,-0.03078906603292506,0.0
488,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITH CC/MCC,0.0,0.0,11.0,0.0035279138162726625,154,0.0031095525656736497,-0.0031095525656736497,-0.0035279138162726625,0.0
489,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC,0.0,0.0,11.0,0.0035279138162726625,231,0.004664328848510473,-0.004664328848510473,-0.0035279138162726625,0.0
492,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH MCC",0.0,0.0,71.0,0.022771080086850824,1225,0.024735077226949485,-0.024735077226949485,-0.022771080086850824,0.0
501,SOFT TISSUE PROCEDURES WITH CC,0.0,0.0,41.0,0.013149496951561743,409,0.008258487008834562,-0.008258487008834562,-0.013149496951561743,0.0
515,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH MCC,0.0,0.0,49.0,0.0157152524543055,1005,0.02029285927598713,-0.02029285927598713,-0.0157152524543055,0.0
542,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH MCC,0.0,0.0,109.0,0.03495841872488366,3536,0.07139855761183132,-0.07139855761183132,-0.03495841872488366,0.0
545,CONNECTIVE TISSUE DISORDERS WITH MCC,0.0,0.0,11.0,0.0035279138162726625,863,0.017425609507638697,-0.017425609507638697,-0.0035279138162726625,0.0
554,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,0.0,0.0,103.0,0.03303410209782584,3500,0.07067164921985566,-0.07067164921985566,-0.03303410209782584,0.0
558,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",0.0,0.0,23.0,0.007376547070388295,1087,0.021948595057709457,-0.021948595057709457,-0.007376547070388295,0.0
559,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",0.0,0.0,13.0,0.004169352691958602,264,0.005330661541154827,-0.005330661541154827,-0.004169352691958602,0.0
560,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",0.0,0.0,25.0,0.008017985946074235,1076,0.02172648416016134,-0.02172648416016134,-0.008017985946074235,0.0
562,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",0.0,0.0,46.0,0.01475309414077659,1309,0.026431196808226018,-0.026431196808226018,-0.01475309414077659,0.0
564,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,0.0,0.0,13.0,0.004169352691958602,715,0.014437208340627658,-0.014437208340627658,-0.004169352691958602,0.0
565,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,0.0,0.0,29.0,0.00930086369744611,1701,0.03434642152084985,-0.03434642152084985,-0.00930086369744611,0.0
571,SKIN DEBRIDEMENT WITH CC,0.0,0.0,12.0,0.0038486332541156324,258,0.005209510142492217,-0.005209510142492217,-0.0038486332541156324,0.0
577,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC,0.0,0.0,22.0,0.007055827632545325,177,0.003573966260546987,-0.003573966260546987,-0.007055827632545325,0.0
579,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH MCC",0.0,0.0,26.0,0.008338705383917204,210,0.00424029895319134,-0.00424029895319134,-0.008338705383917204,0.0
580,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC",0.0,0.0,79.0,0.025336835589594577,1201,0.024250471632299046,-0.024250471632299046,-0.025336835589594577,0.0
592,SKIN ULCERS WITH MCC,0.0,0.0,30.0,0.00962158313528908,205,0.004139339454305832,-0.004139339454305832,-0.00962158313528908,0.0
607,MINOR SKIN DISORDERS WITHOUT MCC,0.0,0.0,46.0,0.01475309414077659,719,0.014517975939736064,-0.014517975939736064,-0.01475309414077659,0.0
614,ADRENAL AND PITUITARY PROCEDURES WITH CC/MCC,0.0,0.0,18.0,0.005772949881173448,916,0.018495780195825085,-0.018495780195825085,-0.005772949881173448,0.0
615,ADRENAL AND PITUITARY PROCEDURES WITHOUT CC/MCC,0.0,0.0,11.0,0.0035279138162726625,284,0.005734499536696859,-0.005734499536696859,-0.0035279138162726625,0.0
616,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",0.0,0.0,13.0,0.004169352691958602,33,0.0006663326926443534,-0.0006663326926443534,-0.004169352691958602,0.0
617,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",0.0,0.0,256.0,0.08210417608780016,4466,0.09017702440453582,-0.09017702440453582,-0.08210417608780016,0.0
621,O.R. PROCEDURES FOR OBESITY WITHOUT CC/MCC,0.0,0.0,61.0,0.01956388570842113,1084,0.021888019358378155,-0.021888019358378155,-0.01956388570842113,0.0
623,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WIT",0.0,0.0,25.0,0.008017985946074235,360,0.007269083919756583,-0.007269083919756583,-0.008017985946074235,0.0
628,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH MCC",0.0,0.0,12.0,0.0038486332541156324,88,0.0017768871803849424,-0.0017768871803849424,-0.0038486332541156324,0.0
629,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH CC",0.0,0.0,15.0,0.00481079156764454,325,0.006562367427558025,-0.006562367427558025,-0.00481079156764454,0.0
639,DIABETES WITHOUT CC/MCC,0.0,0.0,12.0,0.0038486332541156324,158,0.0031903201647820556,-0.0031903201647820556,-0.0038486332541156324,0.0
650,KIDNEY TRANSPLANT WITH HEMODIALYSIS WITH MCC,0.0,0.0,111.0,0.0355998576005696,2130,0.043008746525226446,-0.043008746525226446,-0.0355998576005696,0.0
652,KIDNEY TRANSPLANT,0.0,0.0,377.0,0.12091122806679945,6202,0.12523016241758425,-0.12523016241758425,-0.12091122806679945,0.0
654,MAJOR BLADDER PROCEDURES WITH CC,0.0,0.0,39.0,0.012508058075875805,1511,0.030509960563200544,-0.030509960563200544,-0.012508058075875805,0.0
656,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH MCC,0.0,0.0,11.0,0.0035279138162726625,329,0.006643135026666432,-0.006643135026666432,-0.0035279138162726625,0.0
657,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH CC,0.0,0.0,90.0,0.028864749405867238,2505,0.05058070894163955,-0.05058070894163955,-0.028864749405867238,0.0
658,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITHOUT CC/MCC,0.0,0.0,89.0,0.028544029968024274,1248,0.025199490921822817,-0.025199490921822817,-0.028544029968024274,0.0
659,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH MCC,0.0,0.0,262.0,0.08402849271485796,4378,0.08840013722415088,-0.08840013722415088,-0.08402849271485796,0.0
661,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITHOUT CC/MCC,0.0,0.0,238.0,0.0763312262066267,3619,0.07307448529333076,-0.07307448529333076,-0.0763312262066267,0.0
674,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH CC,0.0,0.0,90.0,0.028864749405867238,1454,0.029359022275905755,-0.029359022275905755,-0.028864749405867238,0.0
684,RENAL FAILURE WITHOUT CC/MCC,0.0,0.0,120.0,0.03848633254115632,901,0.01819290169916856,-0.01819290169916856,-0.03848633254115632,0.0
713,TRANSURETHRAL PROSTATECTOMY WITH CC/MCC,0.0,0.0,27.0,0.008659424821760173,748,0.01510354103327201,-0.01510354103327201,-0.008659424821760173,0.0
734,"PELVIC EVISCERATION, RADICAL HYSTERECTOMY AND RADICAL VULVECTOMY WITH CC/MCC",0.0,0.0,13.0,0.004169352691958602,28,0.0005653731937588453,-0.0005653731937588453,-0.004169352691958602,0.0
737,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH CC,0.0,0.0,12.0,0.0038486332541156324,555,0.011206504376291398,-0.011206504376291398,-0.0038486332541156324,0.0
742,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITH CC/MCC,0.0,0.0,22.0,0.007055827632545325,452,0.009126738699249931,-0.009126738699249931,-0.007055827632545325,0.0
743,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITHOUT CC/MCC,0.0,0.0,66.0,0.021167482897635977,386,0.007794073313961224,-0.007794073313961224,-0.021167482897635977,0.0
748,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,0.0,0.0,21.0,0.006735108194702356,162,0.0032710877638904624,-0.0032710877638904624,-0.006735108194702356,0.0
754,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH MCC",0.0,0.0,12.0,0.0038486332541156324,102,0.002059573777264365,-0.002059573777264365,-0.0038486332541156324,0.0
808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,0.0,0.0,132.0,0.042334965795271955,2337,0.04718846977908648,-0.04718846977908648,-0.042334965795271955,0.0
809,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,0.0,0.0,238.0,0.0763312262066267,3674,0.07418503978107134,-0.07418503978107134,-0.0763312262066267,0.0
814,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH MCC,0.0,0.0,16.0,0.00513151100548751,355,0.007168124420871074,-0.007168124420871074,-0.00513151100548751,0.0
815,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH CC,0.0,0.0,12.0,0.0038486332541156324,146,0.0029480173674568365,-0.0029480173674568365,-0.0038486332541156324,0.0
827,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,0.0,0.0,18.0,0.005772949881173448,407,0.008218103209280358,-0.008218103209280358,-0.005772949881173448,0.0
828,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,0.0,0.0,12.0,0.0038486332541156324,103,0.0020797656770414666,-0.0020797656770414666,-0.0038486332541156324,0.0
829,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURES WI,0.0,0.0,12.0,0.0038486332541156324,293,0.005916226634690774,-0.005916226634690774,-0.0038486332541156324,0.0
834,ACUTE LEUKEMIA WITH MCC,0.0,0.0,184.0,0.05901237656310636,2220,0.04482601750516559,-0.04482601750516559,-0.05901237656310636,0.0
837,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS OR WITH HIGH DOSE CHEMOTHERAPY A,0.0,0.0,83.0,0.02661971334096646,1063,0.02146398946305902,-0.02146398946305902,-0.02661971334096646,0.0
838,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC OR HIGH DOSE CHEMOTHERAP,0.0,0.0,55.0,0.017639569081363313,518,0.010459404084538639,-0.010459404084538639,-0.017639569081363313,0.0
839,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITHOUT CC/MCC,0.0,0.0,13.0,0.004169352691958602,36,0.0007269083919756583,-0.0007269083919756583,-0.004169352691958602,0.0
841,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH CC,0.0,0.0,80.0,0.025657555027437547,1686,0.03404354302419332,-0.03404354302419332,-0.025657555027437547,0.0
842,LYMPHOMA AND NON-ACUTE LEUKEMIA WITHOUT CC/MCC,0.0,0.0,11.0,0.0035279138162726625,11,0.0002221108975481178,-0.0002221108975481178,-0.0035279138162726625,0.0
846,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH MCC,0.0,0.0,86.0,0.02758187165449536,2074,0.04187800013770876,-0.04187800013770876,-0.02758187165449536,0.0
847,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC,0.0,0.0,324.0,0.10391309786112207,6635,0.13397325502106922,-0.13397325502106922,-0.10391309786112207,0.0
857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH CC,0.0,0.0,191.0,0.061257412628007143,2444,0.04934900305523635,-0.04934900305523635,-0.061257412628007143,0.0
865,VIRAL ILLNESS WITH MCC,0.0,0.0,11.0,0.0035279138162726625,272,0.00549219673937164,-0.00549219673937164,-0.0035279138162726625,0.0
866,VIRAL ILLNESS WITHOUT MCC,0.0,0.0,12.0,0.0038486332541156324,536,0.010822858280526466,-0.010822858280526466,-0.0038486332541156324,0.0
867,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH MCC,0.0,0.0,182.0,0.058370937687420424,262,0.005290277741600624,-0.005290277741600624,-0.058370937687420424,0.0
881,DEPRESSIVE NEUROSES,0.0,0.0,29.0,0.00930086369744611,472,0.009530576694791964,-0.009530576694791964,-0.00930086369744611,0.0
895,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",0.0,0.0,191.0,0.061257412628007143,3333,0.0672996019570797,-0.0672996019570797,-0.061257412628007143,0.0
896,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",0.0,0.0,16.0,0.00513151100548751,2956,0.05968725574111238,-0.05968725574111238,-0.00513151100548751,0.0
918,POISONING AND TOXIC EFFECTS OF DRUGS WITHOUT MCC,0.0,0.0,29.0,0.00930086369744611,935,0.01887942629159001,-0.01887942629159001,-0.00930086369744611,0.0
920,COMPLICATIONS OF TREATMENT WITH CC,0.0,0.0,324.0,0.10391309786112207,5288,0.10677476602131335,-0.10677476602131335,-0.10391309786112207,0.0
922,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITH MCC",0.0,0.0,11.0,0.0035279138162726625,22,0.0004442217950962356,-0.0004442217950962356,-0.0035279138162726625,0.0
928,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC/MCC,0.0,0.0,42.0,0.013470216389404712,546,0.011024777278297484,-0.011024777278297484,-0.013470216389404712,0.0
935,NON-EXTENSIVE BURNS,0.0,0.0,34.0,0.010904460886660958,420,0.00848059790638268,-0.00848059790638268,-0.010904460886660958,0.0
947,SIGNS AND SYMPTOMS WITH MCC,0.0,0.0,66.0,0.021167482897635977,1417,0.028611921984152994,-0.028611921984152994,-0.021167482897635977,0.0
951,OTHER FACTORS INFLUENCING HEALTH STATUS,0.0,0.0,83.0,0.02661971334096646,3008,0.06073723452952167,-0.06073723452952167,-0.02661971334096646,0.0
957,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,0.0,0.0,97.0,0.031109785470768026,716,0.014457400240404759,-0.014457400240404759,-0.031109785470768026,0.0
958,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH CC,0.0,0.0,64.0,0.02052604402195004,155,0.003129744465450751,-0.003129744465450751,-0.02052604402195004,0.0
963,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH MCC,0.0,0.0,87.0,0.027902591092338336,792,0.015991984623464482,-0.015991984623464482,-0.027902591092338336,0.0
964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,0.0,0.0,154.0,0.04939079342781728,1052,0.021241878565510904,-0.021241878565510904,-0.04939079342781728,0.0
988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,0.0,0.0,12.0,0.0038486332541156324,667,0.01346799715132678,-0.01346799715132678,-0.0038486332541156324,0.0
021,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITH CC,0.0,0.0,0.0,0.0,12,0.00024230279732521945,-0.00024230279732521945,0.0,0.0
028,SPINAL PROCEDURES WITH MCC,0.0,0.0,0.0,0.0,192,0.003876844757203511,-0.003876844757203511,0.0,0.0
030,SPINAL PROCEDURES WITHOUT CC/MCC,0.0,0.0,0.0,0.0,20,0.0004038379955420324,-0.0004038379955420324,0.0,0.0
031,VENTRICULAR SHUNT PROCEDURES WITH MCC,0.0,0.0,0.0,0.0,83,0.0016759276814994344,-0.0016759276814994344,0.0,0.0
077,HYPERTENSIVE ENCEPHALOPATHY WITH MCC,0.0,0.0,0.0,0.0,15,0.0003028784966565243,-0.0003028784966565243,0.0,0.0
078,HYPERTENSIVE ENCEPHALOPATHY WITH CC,0.0,0.0,0.0,0.0,69,0.0013932410846200117,-0.0013932410846200117,0.0,0.0
088,CONCUSSION WITH MCC,0.0,0.0,0.0,0.0,11,0.0002221108975481178,-0.0002221108975481178,0.0,0.0
089,CONCUSSION WITH CC,0.0,0.0,0.0,0.0,94,0.0018980385790475522,-0.0018980385790475522,0.0,0.0
090,CONCUSSION WITHOUT CC/MCC,0.0,0.0,0.0,0.0,11,0.0002221108975481178,-0.0002221108975481178,0.0,0.0
094,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH MCC,0.0,0.0,0.0,0.0,11,0.0002221108975481178,-0.0002221108975481178,0.0,0.0
097,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH MCC,0.0,0.0,0.0,0.0,24,0.0004846055946504389,-0.0004846055946504389,0.0,0.0
102,HEADACHES WITH MCC,0.0,0.0,0.0,0.0,40,0.0008076759910840647,-0.0008076759910840647,0.0,0.0
113,ORBITAL PROCEDURES WITH CC/MCC,0.0,0.0,0.0,0.0,29,0.0005855650935359469,-0.0005855650935359469,0.0,0.0
116,INTRAOCULAR PROCEDURES WITH CC/MCC,0.0,0.0,0.0,0.0,27,0.0005451812939817437,-0.0005451812939817437,0.0,0.0
121,ACUTE MAJOR EYE INFECTIONS WITH CC/MCC,0.0,0.0,0.0,0.0,23,0.0004644136948733372,-0.0004644136948733372,0.0,0.0
124,OTHER DISORDERS OF THE EYE WITH MCC OR THROMBOLYTIC AGENT,0.0,0.0,0.0,0.0,35,0.0007067164921985566,-0.0007067164921985566,0.0,0.0
147,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITH CC",0.0,0.0,0.0,0.0,11,0.0002221108975481178,-0.0002221108975481178,0.0,0.0
151,EPISTAXIS WITHOUT MCC,0.0,0.0,0.0,0.0,27,0.0005451812939817437,-0.0005451812939817437,0.0,0.0
152,OTITIS MEDIA AND URI WITH MCC,0.0,0.0,0.0,0.0,32,0.0006461407928672518,-0.0006461407928672518,0.0,0.0
154,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH MCC",0.0,0.0,0.0,0.0,55,0.001110554487740589,-0.001110554487740589,0.0,0.0
155,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH CC",0.0,0.0,0.0,0.0,205,0.004139339454305832,-0.004139339454305832,0.0,0.0
157,DENTAL AND ORAL DISEASES WITH MCC,0.0,0.0,0.0,0.0,82,0.0016557357817223327,-0.0016557357817223327,0.0,0.0
158,DENTAL AND ORAL DISEASES WITH CC,0.0,0.0,0.0,0.0,296,0.005976802334022079,-0.005976802334022079,0.0,0.0
